url,Picture URL,Brand,Product Name,Model,Model Name,Price in India,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Colour,Bluetooth,Type,Connectivity,Headphone Type,Model Number,Launched,Microphone,Frequency Response Range,Weight (g),Connector Size,Impedance (Ohms),Sensitivity (dB),Cord Length (Metres),Driver Size (mm),Speaker Type,Wired/Wireless,Power Source,Configuration,Features,Memory Card Slot,Impedance,Frequency Response,Height,Width,Depth,Power Output,Driver Type,Bluetooth Version,Compatible Devices,Battery Life (Hrs),Inline Remote,Foldable,Battery,Water Resistant,Built-in Fm Radio,Charging Time (Hrs),Bluetooth Range,other_info
https://gadgets.ndtv.com/creative-aurvana-air-wired-earphones-price-in-india-86195,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-aurvana-air-wired-earphones-832X558-1598516788.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative Aurvana Air Wired Earphones (Black),Aurvana Air Wired Earphones,,"₹ 23,387",0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,Aurvana Air,28th January 2019,No,"20Hz-20,000Hz",16,3.5mm,,,1.2,15.5,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-ct-ep-600-wired-earphones-price-in-india-85447,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-ct-ep-600-wired-earphones-832X558-1598516141.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative CT-EP-600 Wired Earphones (Black),CT-EP-600 Wired Earphones,,₹ 689,0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,CT-EP-600,24th April 2016,No,"20Hz-20,000Hz",12,,,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-cx-911-wired-earphones-price-in-india-85724,https://gadgets.ndtv.com/static/icons/headphones.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative CX-911 Wired Earphones (Black),CX-911 Wired Earphones,,₹ 399,0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,CX-911,,Yes,,,3.5mm,,,,,,,,,,,,,,,,,,,,,,,,No,,,,
https://gadgets.ndtv.com/creative-ep-220-wired-earphones-price-in-india-86294,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-ep-220-wired-earphones-832X558-1598516835.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative EP-220 Wired Earphones (Pink),EP-220 Wired Earphones,,"₹ 3,139",0,0,0,0,0,Pink,No,Earphones,Wired,In-Ear,EP-220,,No,"20Hz-20,000Hz",12,3.5mm,16,110,1.2,15,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-ep-430-wired-earphones-price-in-india-86368,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-ep-430-wired-earphones-832X558-1598516900.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative EP-430 Wired Earphones (White),EP-430 Wired Earphones,,₹ 699,0,0,0,0,0,White,No,Earphones,Wired,In-Ear,EP-430,2nd May 2013,No,"10Hz-20,000Hz",11,,,103,1.2,,,,,,,,,,,,,,,,,,,,,,,,,{'Gold Connector Plating': 'Yes'}
https://gadgets.ndtv.com/creative-ep-530-wired-earphones-price-in-india-86113,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-ep-530-wired-earphones-832X558-1598516721.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative EP-530 Wired Earphones (Black),EP-530 Wired Earphones,,₹ 259,0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,EP-530,27th January 2018,Yes,,50,3.5mm,16,,,,,,,,,,,,,,,,,,,,No,,,No,,,,
https://gadgets.ndtv.com/creative-ep-600-wired-earphones-price-in-india-86412,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-ep-600-wired-earphones-832X558-1598516919.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative EP-600 Wired Earphones (Black),EP-600 Wired Earphones,,₹ 450,0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,EP-600,1st January 2017,No,"20Hz-20,000Hz",12,3.5mm,,100,1.2,,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-ep-600m-wired-earphones-price-in-india-85416,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-ep-600m-wired-earphones-832X558-1598516112.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative EP-600M Wired Earphones (Black),EP-600M Wired Earphones,,₹ 750,0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,EP-600M,1st January 2017,Yes,"20Hz-20,000Hz",13,3.5mm,32,100,1.2,10,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-ep-630-wired-earphones-price-in-india-85835,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-ep-630-wired-earphones-832X558-1598516502.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative EP-630 Wired Earphones (Black),EP-630 Wired Earphones,,"₹ 1,100",0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,EP-630,24th December 2013,No,"6Hz-23,000Hz",9,3.5mm,,106,1.2,9,,,,,,,,,,,,,,,,,,,,,,,,
https://gadgets.ndtv.com/creative-ep-630-wired-earphones-price-in-india-85835,https://i.gadgets360cdn.com/products/headphones-and-headsets/large/creative-ep-630-wired-earphones-832X558-1598516502.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Creative,Creative EP-630 Wired Earphones (White),EP-630 Wired Earphones,,₹ 999,0,0,0,0,0,Black,No,Earphones,Wired,In-Ear,EP-630,24th December 2013,No,"6Hz-23,000Hz",9,3.5mm,,106,1.2,9,,,,,,,,,,,,,,,,,,,,,,,,
