url,Picture URL,Brand,Product Name,Model,Price in India,Total Ratings,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Launched,Front camera,Screen size (inches),Touchscreen,Rear camera,Wi-Fi,Internal storage,Bluetooth,Resolution,Operating system,Expandable storage,Accelerometer,Processor,GPS,Ambient light sensor,Gyroscope,Removable battery,RAM,Compass/ Magnetometer,Proximity sensor,Barometer,Wi-Fi Direct,FM,USB OTG,Headphones,NFC,Temperature sensor,Infrared,Mobile High-Definition Link (MHL),Expandable storage type,Processor make,Wi-Fi standards supported,Weight (g),Dimensions (mm),Battery capacity (mAh),Expandable storage up to (GB),Bluetooth version,Colours,Number of SIMs,Rear Flash,3G,4G/ LTE,Supports 4G in India (Band 40),Pixels per inch (PPI),GSM/CDMA,SIM Type,Form factor,Sim 2 3G,other_info
https://gadgets.ndtv.com/acer-iconia-one-8-1935,https://drop.ndtv.com/TECH/product_database/images/93201460710PM_635_acer_iconia_tab_one_8.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Iconia One 8 B1-870-K7MZ Tablet (16GB, 8 inches, Wifi, White)",Iconia One 8,"₹ 35,135",6,17,0,0,33,50,Sep-14,No,8,No,No,Yes,,Yes,1280x800 pixels,Android 4.4,No,Yes,quad-core,Yes,No,No,No,,No,Yes,No,No,No,No,3.5mm,No,No,No,No,,,,,,,,,,,,,,,,,,,,{}
https://gadgets.ndtv.com/acer-iconia-one-7-1574,https://drop.ndtv.com/TECH/product_database/images/4302014104446AM_635_acer_iconia_one_7.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Iconia ONE-7 Tablet (16GB, 7 Inches, WI-FI, Black)",Iconia One 7,"₹ 13,500",252,42,9,13,10,27,Apr-14,0.3-megapixel,7,No,2-megapixel,Yes,8GB,Yes,1280x800 pixels,Android 4.2,Yes,Yes,1.6GHz dual-core,No,No,No,No,1GB,No,Yes,No,No,No,No,3.5mm,No,No,No,No,microSD,Intel Atom Z2560,802.11 b/g/n,320,119.00 x 198.00 x 10.16,3700,32,3,"Red, White, Black, Blue, Pink",,,,,,,,,,,{'Alternate names': 'B1-730HD'}
https://gadgets.ndtv.com/acer-iconia-tab-8-w-1933,https://drop.ndtv.com/TECH/product_database/images/93201460408PM_635_acer_iconia_tab_8_w.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Acer,"Acer Iconia Tab 8 W W1-810 Tablet (32GB, 8 inches, Wifi, White)",Iconia Tab 8 W,"₹ 6,999",38,21,11,16,21,32,Sep-14,No,8,No,No,Yes,32GB,Yes,1280x800 pixels,Windows 8.1,Yes,Yes,quad-core,Yes,No,No,No,1GB,No,Yes,No,No,No,No,3.5mm,No,No,No,No,microSD,,,,,,,,,,,,,,,,,,,{}
https://gadgets.ndtv.com/alcatel-1t-7-4630,https://i.gadgets360cdn.com/products/large/1519567614_635_alcatel_1t_7_image.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Alcatel,"Alcatel 1T7 Tablet (8GB, 7 inches, Wifi, Bluish Black)",1T 7,"₹ 4,299",180,23,6,20,21,30,Feb-18,2-megapixel,7,Yes,5-megapixel,Yes,8GB,Yes,600x1024 pixels,Android 8.1,Yes,,1.3GHz quad-core,Yes,,,,1GB,,,,Yes,,,,,,,,microSD,MediaTek MT8321 A/D,802.11 b/g/n,245,189.50 x 111.00 x 9.15,2580,128,4.2,,,,,,,,,,Touchscreen,,{}
https://gadgets.ndtv.com/alcatel-1t-7-4630,https://i.gadgets360cdn.com/products/large/1519567614_635_alcatel_1t_7_image.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Alcatel,"Alcatel 1T7 Tablet (8GB, 7 inches, Wifi, Premium Black)",1T 7,"₹ 4,299",180,23,6,20,21,30,Feb-18,2-megapixel,7,Yes,5-megapixel,Yes,8GB,Yes,600x1024 pixels,Android 8.1,Yes,,1.3GHz quad-core,Yes,,,,1GB,,,,Yes,,,,,,,,microSD,MediaTek MT8321 A/D,802.11 b/g/n,245,189.50 x 111.00 x 9.15,2580,128,4.2,,,,,,,,,,Touchscreen,,{}
https://gadgets.ndtv.com/alcatel-3t-8-5681,https://i.gadgets360cdn.com/products/large/1539087755_635_alcatel_3t_8.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Alcatel,"Alcatel 3T8 Tablet (16GB, 8 inches, 4G & Wifi, Metallic Black)",3T 8,"₹ 8,999",171,4,6,12,29,49,Oct-18,5-megapixel,8,Yes,5-megapixel,Yes,,,,Android 8.1,,,1.5GHz quad-core,,,,,2GB,,,,,,,,,,,,,,,,,4080,,,Black,,,,,,,,,Touchscreen,,{}
https://gadgets.ndtv.com/alcatel-3t-8-5681,https://i.gadgets360cdn.com/products/large/1539087755_635_alcatel_3t_8.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Alcatel,"Alcatel 3T8 Tablet (16GB, 8 inches, 4G & Wifi, Sandstone Blue)",3T 8,"₹ 8,999",171,4,6,12,29,49,Oct-18,5-megapixel,8,Yes,5-megapixel,Yes,,,,Android 8.1,,,1.5GHz quad-core,,,,,2GB,,,,,,,,,,,,,,,,,4080,,,Black,,,,,,,,,Touchscreen,,{}
https://gadgets.ndtv.com/alcatel-a3-10-wi-fi-4613,https://i.gadgets360cdn.com/products/large/1519046402_635_alcatel_a3_10_wi_fi_image.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Alcatel,"Alcatel A3 10 9026T Tablet (16GB, 10.1 Inches, WI-FI, Blue & White)",A3 10 Wi-Fi,"₹ 9,999",994,8,4,12,29,47,Feb-18,2-megapixel,10.1,Yes,5-megapixel,Yes,32GB,Yes,1280x800 pixels,Android 5.0,Yes,Yes,1.3GHz quad-core,,,,No,1GB,,,,,Yes,,3.5mm,,,,,microSD,MediaTek MT8127,802.11 b/g/n,475,255.00 x 155.00 x 9.50,4060,32,4,,,,,,,,,,Touchscreen,,{}
https://gadgets.ndtv.com/alcatel-a3-10-wi-fi-4613,https://i.gadgets360cdn.com/products/large/1519046402_635_alcatel_a3_10_wi_fi_image.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Alcatel,"Alcatel A3 10 9026T Tablet (16GB, 10.1 Inches, WI-FI, Volcano Black)",A3 10 Wi-Fi,"₹ 8,800",994,8,4,12,29,47,Feb-18,2-megapixel,10.1,Yes,5-megapixel,Yes,32GB,Yes,1280x800 pixels,Android 5.0,Yes,Yes,1.3GHz quad-core,,,,No,1GB,,,,,Yes,,3.5mm,,,,,microSD,MediaTek MT8127,802.11 b/g/n,475,255.00 x 155.00 x 9.50,4060,32,4,,,,,,,,,,Touchscreen,,{}
https://gadgets.ndtv.com/alcatel-pop-4-10-inch-3760,https://i.gadgets360cdn.com/products/large/1518696689_635_alcatel_POP4_10_4g_india.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Alcatel,"Alcatel Pixi 4 Tablet (16GB, 7 Inches, WI-FI, Volcano Black)",Pop4 (10-inch),"₹ 6,999",215,14,12,13,28,33,Sep-16,5-megapixel,10.1,Yes,8-megapixel,Yes,16GB,Yes,1200x1920 pixels,Android 6.0,Yes,Yes,1.4GHz octa-core,Yes,No,No,No,2GB,No,No,No,No,No,Yes,3.5mm,No,No,No,No,microSD,Qualcomm Snapdragon 430,802.11 b/g/n,449,259.20 x 156.00 x 7.95,5830,32,4.2,"Dark Grey, Silver",1,,Yes,Yes,Yes,,GSM,Micro-SIM,Touchscreen,,{}
https://gadgets.ndtv.com/alcatel-pop-4-10-inch-3760,https://i.gadgets360cdn.com/products/large/1518696689_635_alcatel_POP4_10_4g_india.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Alcatel,"Alcatel Pixi 4 Tablet (8GB, 7 Inches, WI-FI, Smokey Grey)",Pop4 (10-inch),"₹ 4,499",215,14,12,13,28,33,Sep-16,5-megapixel,10.1,Yes,8-megapixel,Yes,16GB,Yes,1200x1920 pixels,Android 6.0,Yes,Yes,1.4GHz octa-core,Yes,No,No,No,2GB,No,No,No,No,No,Yes,3.5mm,No,No,No,No,microSD,Qualcomm Snapdragon 430,802.11 b/g/n,449,259.20 x 156.00 x 7.95,5830,32,4.2,"Dark Grey, Silver",1,,Yes,Yes,Yes,,GSM,Micro-SIM,Touchscreen,,{}
https://gadgets.ndtv.com/aoc-d70v50g-2486,https://drop.ndtv.com/TECH/product_database/images/34201562944PM_635_aoc_d70v50g.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,AOC,"AOC D70V50G Tablet (8GB, 7 Inches, WI-FI, Black & Grey)",D70V50G,"₹ 3,999",15,47,0,20,20,13,Mar-15,0.3-megapixel,7,No,2-megapixel,Yes,4GB,Yes,600x1024 pixels,Android 4.4,Yes,Yes,1.3GHz quad-core,Yes,Yes,Yes,No,1GB,No,Yes,No,No,Yes,No,3.5mm,No,No,No,No,microSD,MediaTek MT8321,,,,3000,32,,,2,,,,,,,,,No,"{'Sim 1 Supports 4G in India (Band 40)': 'No', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'No', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM', 'Sim 1 4G/ LTE': 'No', 'Sim 2 4G/ LTE': 'No', 'Sim 1 SIM Type': 'Regular', 'Sim 2 SIM Type': 'Regular'}"
https://gadgets.ndtv.com/apple-ipad-10-2-inch-wi-fi-plus-cellular-price-in-india-91114,https://i.gadgets360cdn.com/products/large/ipad-10-2-491x800-1568149870.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad (2019) Tablet (128GB, 10.2 inches, WiFi + Cellular, Gold)",iPad (2019) Wi-Fi + Cellular,"₹ 48,900",900,6,2,4,17,71,10th September 2019,1.2-megapixel,10.2,Yes,8-megapixel,Yes,32GB,Yes,2160x1620 pixels,,No,Yes,,Yes,Yes,Yes,No,,,,Yes,,,,3.5mm,,,,,,Apple A10 Fusion,802.11 a/b/g/n/ac,493,250.60 x 174.10 x 7.50,,,4.2,"Gold, Silver, Space Gray",2,,,,,264,,Nano-SIM,Touchscreen,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM'}"
https://gadgets.ndtv.com/apple-ipad-10-2-inch-wi-fi-plus-cellular-price-in-india-91114,https://i.gadgets360cdn.com/products/large/ipad-10-2-491x800-1568149870.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad (2019) Tablet (128GB, 10.2 inches, WiFi + Cellular, Silver)",iPad (2019) Wi-Fi + Cellular,"₹ 48,900",900,6,2,4,17,71,10th September 2019,1.2-megapixel,10.2,Yes,8-megapixel,Yes,32GB,Yes,2160x1620 pixels,,No,Yes,,Yes,Yes,Yes,No,,,,Yes,,,,3.5mm,,,,,,Apple A10 Fusion,802.11 a/b/g/n/ac,493,250.60 x 174.10 x 7.50,,,4.2,"Gold, Silver, Space Gray",2,,,,,264,,Nano-SIM,Touchscreen,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM'}"
https://gadgets.ndtv.com/apple-ipad-10-2-inch-wi-fi-plus-cellular-price-in-india-91114,https://i.gadgets360cdn.com/products/large/ipad-10-2-491x800-1568149870.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad (2019) Tablet (128GB, 10.2 inches, WiFi + Cellular, Space Grey)",iPad (2019) Wi-Fi + Cellular,"₹ 47,610",900,6,2,4,17,71,10th September 2019,1.2-megapixel,10.2,Yes,8-megapixel,Yes,32GB,Yes,2160x1620 pixels,,No,Yes,,Yes,Yes,Yes,No,,,,Yes,,,,3.5mm,,,,,,Apple A10 Fusion,802.11 a/b/g/n/ac,493,250.60 x 174.10 x 7.50,,,4.2,"Gold, Silver, Space Gray",2,,,,,264,,Nano-SIM,Touchscreen,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM'}"
https://gadgets.ndtv.com/apple-ipad-10-2-inch-wi-fi-price-in-india-91113,https://i.gadgets360cdn.com/products/large/ipad-10-2-491x800-1568149526.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad (2019) Tablet (128GB, 10.2 inches, WiFi, Gold)",iPad (2019) Wi-Fi,"₹ 35,200",934,6,2,4,17,71,10th September 2019,1.2-megapixel,10.2,Yes,8-megapixel,Yes,32GB,Yes,2160x1620 pixels,,No,Yes,,,Yes,Yes,No,,,,Yes,,,,3.5mm,,,,,,Apple A10 Fusion,802.11 a/b/g/n/ac,483,250.60 x 174.10 x 7.50,,,4.2,"Gold, Silver, Space Gray",,,,,,264,,,Touchscreen,,{}
https://gadgets.ndtv.com/apple-ipad-10-2-inch-wi-fi-price-in-india-91113,https://i.gadgets360cdn.com/products/large/ipad-10-2-491x800-1568149526.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad (2019) Tablet (128GB, 10.2 inches, WiFi, Silver)",iPad (2019) Wi-Fi,"₹ 34,553",934,6,2,4,17,71,10th September 2019,1.2-megapixel,10.2,Yes,8-megapixel,Yes,32GB,Yes,2160x1620 pixels,,No,Yes,,,Yes,Yes,No,,,,Yes,,,,3.5mm,,,,,,Apple A10 Fusion,802.11 a/b/g/n/ac,483,250.60 x 174.10 x 7.50,,,4.2,"Gold, Silver, Space Gray",,,,,,264,,,Touchscreen,,{}
https://gadgets.ndtv.com/apple-ipad-10-2-inch-wi-fi-price-in-india-91113,https://i.gadgets360cdn.com/products/large/ipad-10-2-491x800-1568149526.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad (2019) Tablet (128GB, 10.2 inches, WiFi, Space Grey)",iPad (2019) Wi-Fi,"₹ 35,151",934,6,2,4,17,71,10th September 2019,1.2-megapixel,10.2,Yes,8-megapixel,Yes,32GB,Yes,2160x1620 pixels,,No,Yes,,,Yes,Yes,No,,,,Yes,,,,3.5mm,,,,,,Apple A10 Fusion,802.11 a/b/g/n/ac,483,250.60 x 174.10 x 7.50,,,4.2,"Gold, Silver, Space Gray",,,,,,264,,,Touchscreen,,{}
https://gadgets.ndtv.com/apple-ipad-10-2-inch-wi-fi-plus-cellular-price-in-india-91114,https://i.gadgets360cdn.com/products/large/ipad-10-2-491x800-1568149870.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad (2019) Tablet (32GB, 10.2 inches, WiFi + Cellular, Gold)",iPad (2019) Wi-Fi + Cellular,"₹ 40,900",900,6,2,4,17,71,10th September 2019,1.2-megapixel,10.2,Yes,8-megapixel,Yes,32GB,Yes,2160x1620 pixels,,No,Yes,,Yes,Yes,Yes,No,,,,Yes,,,,3.5mm,,,,,,Apple A10 Fusion,802.11 a/b/g/n/ac,493,250.60 x 174.10 x 7.50,,,4.2,"Gold, Silver, Space Gray",2,,,,,264,,Nano-SIM,Touchscreen,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM'}"
https://gadgets.ndtv.com/apple-ipad-10-2-inch-wi-fi-plus-cellular-price-in-india-91114,https://i.gadgets360cdn.com/products/large/ipad-10-2-491x800-1568149870.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad (2019) Tablet (32GB, 10.2 inches, WiFi + Cellular, Silver)",iPad (2019) Wi-Fi + Cellular,"₹ 38,900",900,6,2,4,17,71,10th September 2019,1.2-megapixel,10.2,Yes,8-megapixel,Yes,32GB,Yes,2160x1620 pixels,,No,Yes,,Yes,Yes,Yes,No,,,,Yes,,,,3.5mm,,,,,,Apple A10 Fusion,802.11 a/b/g/n/ac,493,250.60 x 174.10 x 7.50,,,4.2,"Gold, Silver, Space Gray",2,,,,,264,,Nano-SIM,Touchscreen,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM'}"
https://gadgets.ndtv.com/apple-ipad-10-2-inch-wi-fi-plus-cellular-price-in-india-91114,https://i.gadgets360cdn.com/products/large/ipad-10-2-491x800-1568149870.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad (2019) Tablet (32GB, 10.2 inches, WiFi + Cellular, Space Grey)",iPad (2019) Wi-Fi + Cellular,"₹ 40,095",900,6,2,4,17,71,10th September 2019,1.2-megapixel,10.2,Yes,8-megapixel,Yes,32GB,Yes,2160x1620 pixels,,No,Yes,,Yes,Yes,Yes,No,,,,Yes,,,,3.5mm,,,,,,Apple A10 Fusion,802.11 a/b/g/n/ac,493,250.60 x 174.10 x 7.50,,,4.2,"Gold, Silver, Space Gray",2,,,,,264,,Nano-SIM,Touchscreen,Yes,"{'Sim 1 Supports 4G in India (Band 40)': 'Yes', 'Sim 1 3G': 'Yes', 'Sim 2 Supports 4G in India (Band 40)': 'Yes', 'Sim 2 GSM/CDMA': 'GSM', 'Sim 1 GSM/CDMA': 'GSM'}"
https://gadgets.ndtv.com/apple-ipad-10-2-inch-wi-fi-price-in-india-91113,https://i.gadgets360cdn.com/products/large/ipad-10-2-491x800-1568149526.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad (2019) Tablet (32GB, 10.2 inches, WiFi, Gold)",iPad (2019) Wi-Fi,"₹ 26,982",934,6,2,4,17,71,10th September 2019,1.2-megapixel,10.2,Yes,8-megapixel,Yes,32GB,Yes,2160x1620 pixels,,No,Yes,,,Yes,Yes,No,,,,Yes,,,,3.5mm,,,,,,Apple A10 Fusion,802.11 a/b/g/n/ac,483,250.60 x 174.10 x 7.50,,,4.2,"Gold, Silver, Space Gray",,,,,,264,,,Touchscreen,,{}
https://gadgets.ndtv.com/apple-ipad-10-2-inch-wi-fi-price-in-india-91113,https://i.gadgets360cdn.com/products/large/ipad-10-2-491x800-1568149526.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad (2019) Tablet (32GB, 10.2 inches, WiFi, Silver)",iPad (2019) Wi-Fi,"₹ 29,900",934,6,2,4,17,71,10th September 2019,1.2-megapixel,10.2,Yes,8-megapixel,Yes,32GB,Yes,2160x1620 pixels,,No,Yes,,,Yes,Yes,No,,,,Yes,,,,3.5mm,,,,,,Apple A10 Fusion,802.11 a/b/g/n/ac,483,250.60 x 174.10 x 7.50,,,4.2,"Gold, Silver, Space Gray",,,,,,264,,,Touchscreen,,{}
https://gadgets.ndtv.com/apple-ipad-10-2-inch-wi-fi-price-in-india-91113,https://i.gadgets360cdn.com/products/large/ipad-10-2-491x800-1568149526.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad (2019) Tablet (32GB, 10.2 inches, WiFi, Space Grey)",iPad (2019) Wi-Fi,"₹ 27,000",934,6,2,4,17,71,10th September 2019,1.2-megapixel,10.2,Yes,8-megapixel,Yes,32GB,Yes,2160x1620 pixels,,No,Yes,,,Yes,Yes,No,,,,Yes,,,,3.5mm,,,,,,Apple A10 Fusion,802.11 a/b/g/n/ac,483,250.60 x 174.10 x 7.50,,,4.2,"Gold, Silver, Space Gray",,,,,,264,,,Touchscreen,,{}
https://gadgets.ndtv.com/apple-ipad-2-wi-fi-3g-1412,https://drop.ndtv.com/TECH/product_database/images/442014124632PM_635_apple_ipad_2.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad 2 Tablet (16GB, 9.7 inches, 3G & Wifi, White)",iPad 2 Wi-Fi + 3G,"₹ 20,999",47,26,4,9,13,49,Mar-11,0.3-megapixel,9.7,No,0.7-megapixel,Yes,16GB,Yes,768x1024 pixels,iOS 4,No,Yes,1GHz one-core,Yes,No,Yes,No,512MB,Yes,No,No,No,No,No,,No,No,No,No,microSD,,,607,241.20 x 185.70 x 8.80,6930,,,,1,,Yes,No,No,132,GSM,Micro-SIM,,,{}
https://gadgets.ndtv.com/apple-ipad-3rd-generation-wi-fi-cellular-1414,https://gadgets.ndtv.com/static/icons/tablet_icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad 3 Tablet (64GB, 9.7 inches, Wifi, Black)",iPad 3rd generation Wi-Fi + Cellular,"₹ 34,999",35,9,20,14,20,37,Mar-12,0.3-megapixel,9.7,No,5-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 5.1,No,Yes,1GHz one-core,Yes,No,Yes,No,1GB,Yes,No,No,No,No,No,3.5mm,No,No,No,No,microSD,,,662,241.20 x 185.70 x 9.40,11560,,,,1,,Yes,No,No,264,GSM,Micro-SIM,,,{'Alternate names': 'iPad 3'}
https://gadgets.ndtv.com/apple-ipad-4th-generation-wi-fi-cellular-1416,https://gadgets.ndtv.com/static/icons/tablet_icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad 4 Tablet (16GB, 9.7 inches, 4G & Wifi, White)",iPad 4th generation Wi-Fi + Cellular,"₹ 28,900",246,7,3,3,17,70,Oct-12,1.2-megapixel,9.7,No,5-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 6,No,Yes,1.4GHz one-core,Yes,No,Yes,No,1GB,Yes,No,No,No,No,No,3.5mm,No,No,No,No,microSD,,,662,241.20 x 185.70 x 9.40,11560,,,,1,,Yes,No,No,264,GSM,Micro-SIM,,,{'Alternate names': 'iPad 4'}
https://gadgets.ndtv.com/apple-ipad-4th-generation-wi-fi-cellular-1416,https://gadgets.ndtv.com/static/icons/tablet_icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad 4 Tablet (16GB, 9.7 inches, Wifi, Black)",iPad 4th generation Wi-Fi + Cellular,"₹ 28,900",246,7,3,3,17,70,Oct-12,1.2-megapixel,9.7,No,5-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 6,No,Yes,1.4GHz one-core,Yes,No,Yes,No,1GB,Yes,No,No,No,No,No,3.5mm,No,No,No,No,microSD,,,662,241.20 x 185.70 x 9.40,11560,,,,1,,Yes,No,No,264,GSM,Micro-SIM,,,{'Alternate names': 'iPad 4'}
https://gadgets.ndtv.com/apple-ipad-4th-generation-wi-fi-cellular-1416,https://gadgets.ndtv.com/static/icons/tablet_icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad 4 Tablet (32GB, 9.7 inches, Wifi, Black)",iPad 4th generation Wi-Fi + Cellular,"₹ 35,900",246,7,3,3,17,70,Oct-12,1.2-megapixel,9.7,No,5-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 6,No,Yes,1.4GHz one-core,Yes,No,Yes,No,1GB,Yes,No,No,No,No,No,3.5mm,No,No,No,No,microSD,,,662,241.20 x 185.70 x 9.40,11560,,,,1,,Yes,No,No,264,GSM,Micro-SIM,,,{'Alternate names': 'iPad 4'}
https://gadgets.ndtv.com/apple-ipad-4th-generation-wi-fi-cellular-1416,https://gadgets.ndtv.com/static/icons/tablet_icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad 4 Tablet (64GB, 9.7 inches, Wifi, Black)",iPad 4th generation Wi-Fi + Cellular,"₹ 43,022",246,7,3,3,17,70,Oct-12,1.2-megapixel,9.7,No,5-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 6,No,Yes,1.4GHz one-core,Yes,No,Yes,No,1GB,Yes,No,No,No,No,No,3.5mm,No,No,No,No,microSD,,,662,241.20 x 185.70 x 9.40,11560,,,,1,,Yes,No,No,264,GSM,Micro-SIM,,,{'Alternate names': 'iPad 4'}
https://gadgets.ndtv.com/apple-ipad-4th-generation-wi-fi-cellular-1416,https://gadgets.ndtv.com/static/icons/tablet_icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad 4 Tablet (64GB, 9.7 inches, Wifi, White)",iPad 4th generation Wi-Fi + Cellular,"₹ 26,799",246,7,3,3,17,70,Oct-12,1.2-megapixel,9.7,No,5-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 6,No,Yes,1.4GHz one-core,Yes,No,Yes,No,1GB,Yes,No,No,No,No,No,3.5mm,No,No,No,No,microSD,,,662,241.20 x 185.70 x 9.40,11560,,,,1,,Yes,No,No,264,GSM,Micro-SIM,,,{'Alternate names': 'iPad 4'}
https://gadgets.ndtv.com/apple-ipad-air-2020-wi-fi-price-in-india-97135,https://i.gadgets360cdn.com/products/large/ipad-air-2020-1910x800-1600198178.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad Air (2020) Wi-Fi Tablet (256GB, 10.9 inches, WiFi, Silver)",iPad Air (2020) Wi-Fi,"₹ 68,900",,0,0,0,0,0,15th September 2020,7-megapixel,10.9,Yes,12-megapixel,Yes,64GB,,2360x1640 pixels,,No,Yes,,,Yes,Yes,No,,Yes,,Yes,,,,,,,,,,Apple A14 Bionic,802.11 a/b/g/n/ac,458,247.60 x 178.50 x 6.10,,,5,"Green, Rose Gold, Silver, Sky Blue, Space Gray",,,,,,264,,,,,{}
https://gadgets.ndtv.com/apple-ipad-air-2-wi-fi-cellular-2065,https://drop.ndtv.com/TECH/product_database/images/10172014124238AM_635_apple_ipad_air_2_wifi_cellular_apple.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad Air 2 Tablet (128GB, 9.7 inches, 4G & Wifi, Gold)",iPad Air 2 Wi-Fi + Cellular,"₹ 39,900",396,6,2,3,16,74,Oct-14,1.2-megapixel,9.7,No,8-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 8.1,No,Yes,one-core,Yes,Yes,Yes,No,,Yes,No,Yes,No,No,No,3.5mm,No,No,No,No,,Apple A8X,802.11 a/b/g/n/ac,444,240.00 x 169.50 x 6.10,,,4.2,"Silver, Gold, Space Gray",1,No,Yes,No,No,264,GSM,Nano-SIM,,,{}
https://gadgets.ndtv.com/apple-ipad-air-2-wi-fi-cellular-2065,https://drop.ndtv.com/TECH/product_database/images/10172014124238AM_635_apple_ipad_air_2_wifi_cellular_apple.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Apple,"Apple iPad Air 2 Tablet (128GB, 9.7 inches, 4G & Wifi, Silver)",iPad Air 2 Wi-Fi + Cellular,"₹ 49,900",396,6,2,3,16,74,Oct-14,1.2-megapixel,9.7,No,8-megapixel,Yes,16GB,Yes,1536x2048 pixels,iOS 8.1,No,Yes,one-core,Yes,Yes,Yes,No,,Yes,No,Yes,No,No,No,3.5mm,No,No,No,No,,Apple A8X,802.11 a/b/g/n/ac,444,240.00 x 169.50 x 6.10,,,4.2,"Silver, Gold, Space Gray",1,No,Yes,No,No,264,GSM,Nano-SIM,,,{}
